ind,id,PHASE,TOK,IP,BT,NEL,PLTH,RGEO,KAREA,EPS,MEFF,TAUTH,DATE,SHOT,TIME,Q95,ZEFF,TAV,LCOULOMB,QCYL5,TAUBOHM,RHOSTAR,BETASTAR,NUSTAR,OMEGACYCL
16801,5PR9XO,HGELM,D3D,1.6239999999999999,2.12445743405276,8.166,10.969999999999999,1.668,1.787,0.3675059952038369,2.0,0.1492,19910820,73203,3.6,5.14,1.934,2146.47903849515,15.703197549063251,2.7834917717933196,0.1584845245803359,0.007244898531693922,2.755961527952796,0.051040648574563204,1.06222871702638
16802,PMSYRG,HGELM,D3D,1.625,2.11045399879735,7.248,10.6,1.663,1.815,0.365003006614552,2.0,0.1184,19910820,73210,3.8,5.05,1.612,1867.52793590844,15.623611114841232,2.7593218905003596,0.12493887672880312,0.006869837463584763,2.156585606252456,0.059456318707121404,1.055226999398675
16803,H2U8MJ,HGELM,D3D,1.6199999999999999,2.16511690647482,8.109,10.57,1.668,1.781,0.3669064748201439,2.0,0.1588,19910821,73221,3.45,5.3,1.966,2232.16940083344,15.745844962400124,2.831016371987438,0.1719102823741007,0.007261198206971455,2.7400907056960144,0.04791450503338939,1.08255845323741
16804,ZPN39I,HGELM,D3D,1.308,2.14221856287425,6.109999999999999,10.44,1.67,1.783,0.36946107784431137,2.0,0.1015,19910821,73229,3.5,6.66,1.784,1834.2767287022,15.691045166231657,3.527500779122525,0.1087175920658682,0.006598739375354905,1.7330524283777713,0.06577738327433828,1.071109281437125
16805,YM5NIU,HGELM,D3D,1.02,2.14083382966051,5.0569999999999995,10.229999999999999,1.679,1.81,0.3656938653960691,2.0,0.0811,19910827,73294,3.65,8.94,2.362,1717.57733612929,15.719886363677205,4.536135866456028,0.08681081179273369,0.006420728560680064,1.3448583008734687,0.08166813990411832,1.070416914830255
16806,O63YMH,HGELM,D3D,1.3099999999999998,2.15108318372232,5.6739999999999995,10.389999999999999,1.671,1.799,0.36804308797127466,2.0,0.08503,19910827,73295,3.9,6.73,1.686,1643.30396700727,15.618119963369704,3.5502131874024516,0.09145330155595442,0.006240280632406036,1.4299670029634117,0.0767269323014018,1.07554159186116
16807,L24QK5,HGELM,D3D,1.627,2.17658668266347,7.9719999999999995,8.028,1.667,1.775,0.367126574685063,2.0,0.189,19910828,73311,2.95,5.19,1.697,2059.897441547,15.674046797041576,2.8226966292085,0.20568744151169793,0.006938616735067829,2.459767982363075,0.05481708985266064,1.088293341331735
16808,W1C35X,HGELM,D3D,2.032,2.15366087477531,11.27,15.489999999999998,1.669,1.778,0.36908328340323543,2.0,0.1184,19910828,73332,2.95,4.01,1.353,1733.05379255036,15.328171188670321,2.2639373919160275,0.12749672378669835,0.006390362297893283,2.9882333863022996,0.08529175094150857,1.076830437387655
16809,FW4YJ1,HGELM,D3D,2.038,2.15366087477531,10.44,15.5,1.669,1.786,0.36848412222887955,2.0,0.1184,19910828,73334,2.95,4.06,1.459,1871.19157479483,15.443111444793992,2.2572722180438562,0.12749672378669835,0.006650957649927779,2.988803110629194,0.06824857282520488,1.076830437387655
16810,9G5JSB,HSELM,D3D,0.9917999999999999,1.74626347305389,4.713,4.484999999999999,1.67,1.715,0.3664670658682635,2.0,0.09413,19911021,74011,5.0,5.98,1.975,1001.07829921665,15.215273696610343,3.5573301381731564,0.08218789035928134,0.006029069933682647,1.0979413420022266,0.16862113300988973,0.873131736526945
16817,L0B03H,HGELM,D3D,1.052,2.00358966745843,5.7829999999999995,5.981,1.684,1.928,0.35629453681710216,2.0,0.1109,19920210,74476,3.5,7.66,1.639,1177.20140248168,15.275036941470713,4.1039770119782375,0.11109904706056994,0.005812230667145449,1.2034265472302117,0.18228454720373055,1.001794833729215
16818,9AWWJK,HGELM,D3D,1.049,2.00121293001186,5.905,6.048,1.686,1.919,0.3570581257413998,2.0,0.1211,19920210,74479,3.2,7.57,1.965,1269.11349725286,15.33977720055925,4.1059551843570965,0.12117344291221813,0.006021960879857649,1.327904845585103,0.16057727872495503,1.00060646500593
16819,N2K54L,HGELM,D3D,1.052,2.01676329946204,5.8,3.9259999999999997,1.673,1.973,0.3550508069336521,2.0,0.1671,19920210,74480,3.5,7.97,1.984,1164.51947668856,15.262737879103582,4.176359227174504,0.16850057367005344,0.005801088535359716,1.1784145122608254,0.18971760370487092,1.00838164973102
16820,UTWT2A,HGELM,D3D,1.053,2.01796949760766,5.569,5.819999999999999,1.672,2.02,0.3522727272727273,2.0,0.1052,19920210,74488,3.5,8.08,1.812,1125.34969935896,15.248844381236808,4.213869183235026,0.10614519557416291,0.005747663673872666,1.092115858636015,0.19884771901977716,1.00898474880383
16821,45U49V,HGELM,D3D,1.051,2.01676329946204,5.681,5.846,1.673,2.019,0.35086670651524204,2.0,0.1074,19920210,74489,3.5,8.12,1.787,1138.60540454177,15.250598849702929,4.180332927676112,0.10830018918111155,0.005804583721793179,1.1285514479901972,0.19789801984174912,1.00838164973102
16822,MP3RZ5,HGELM,D3D,1.054,2.0042328358209,6.4639999999999995,5.771999999999999,1.675,1.995,0.35402985074626864,2.0,0.1346,19920210,74497,3.5,7.83,1.811,1226.98461024951,15.260793764768287,4.1737251538536695,0.13488486985074657,0.006001974988825362,1.4011263755201,0.19136466404268274,1.00211641791045
16823,R9B9TD,HSELM,D3D,1.012,2.10061946902655,5.207,11.389999999999999,1.695,1.589,0.36342182890855457,2.0,0.06606,19920317,74978,2.9,6.31,1.707,1694.95593773168,15.692013110277113,3.820079126615695,0.06938346106194694,0.006479307593894747,1.4193333550457492,0.07397034316381874,1.050309734513275
16824,76VFUV,HSELM,D3D,1.012,2.10061946902655,4.796,13.799999999999999,1.695,1.597,0.36283185840707965,2.0,0.04279,19920317,74980,3.2,6.4,2.824,1442.52731388783,15.571863838053936,3.8200791266156875,0.04494275353982304,0.0059871068705761275,1.1126066163128827,0.09357035888198989,1.050309734513275
16825,2QP9NJ,HSELM,D3D,1.01,2.10061946902655,4.678,13.66,1.695,1.612,0.3622418879056047,2.0,0.0444,19920317,74981,3.3,6.47,2.775,1510.01374441693,15.630041721278786,3.8471724338180033,0.04663375221238941,0.006135531394262251,1.136003152149167,0.0844023576395621,1.050309734513275
16826,QR7NX0,HSELM,D3D,1.01,2.10185950413223,4.715,11.29,1.694,1.588,0.3630460448642267,2.0,0.05216,19920317,74982,3.3,6.35,1.941,1471.82444256797,15.600486592903092,3.8126121760546816,0.05481649586776855,0.006044031189321153,1.1147142002149817,0.08822343511761022,1.050929752066115
16827,TZ4SEP,HSELM,D3D,1.011,2.11186835891381,5.102,9.125,1.694,1.58,0.36363636363636365,2.0,0.08072,19920317,74983,2.8,6.2,1.86,1704.71967569287,15.707942676586502,3.807352854444057,0.08523500696576138,0.00646333135201695,1.3838624729415978,0.07137926327858608,1.055934179456905
16828,SO2F5T,HSELM,D3D,1.009,2.10310100413467,3.92,9.11,1.693,1.578,0.36326048434731245,2.0,0.05704,19920317,74984,3.4,6.28,2.922,1573.74372654141,15.759769795466745,3.7817118243662957,0.05998044063792079,0.006246104549832787,0.9897670885335239,0.06419020134174774,1.051550502067335
16829,USA6FN,HSELM,D3D,1.005,2.10558840922531,4.772,6.837,1.691,1.575,0.3642814902424601,2.0,0.08853,19920317,74986,3.2,6.05,2.155,1505.23195450844,15.616922559115814,3.825468743906386,0.09320387093435835,0.006091510697084077,1.1497147236265608,0.08516169834244768,1.052794204612655
16830,ZQ35PF,HGELM,D3D,0.9989,2.10808170515098,4.797,4.66,1.689,1.567,0.36471284783895797,2.0,0.1081,19920317,74987,3.875,5.89,2.023,1253.97374419057,15.431680445396001,3.8181775640147695,0.11394181616341048,0.005553331003310054,0.9605422547540774,0.12129639750779603,1.05404085257549
16831,6O7223,HGELM,D3D,1.01,2.10808170515098,5.117999999999999,4.710999999999999,1.689,1.573,0.3641207815275311,2.0,0.1052,19920317,74988,3.2,5.88,1.663,1155.25484859849,15.317297401214464,3.795883203166311,0.11088509769094156,0.005338925182026389,0.944139992548749,0.15082863122746767,1.05404085257549
16832,2POZVI,HGELM,D3D,1.005,2.11308605341246,4.067,2.5469999999999997,1.685,1.583,0.3643916913946587,2.0,0.1176,19920317,74989,3.2,5.81,1.677,878.290597982608,15.158127725942219,3.832901350827401,0.12424945994065263,0.004651693078522359,0.5676899816773971,0.2064908383184975,1.05654302670623
16833,BBM22V,HGELM,D3D,1.517,2.11183274021352,8.081,7.223,1.686,1.581,0.365361803084223,2.0,0.1275,19920317,74990,3.2,4.04,1.649,1351.55582931721,15.245856883717746,2.5493954917679083,0.1346293371886119,0.005755118286161242,1.7378538521609814,0.11551588468042288,1.05591637010676
16834,T827RQ,HGELM,D3D,1.516,2.11183274021352,7.335,7.162999999999999,1.686,1.581,0.36595492289442466,2.0,0.1318,19920317,74991,3.2,4.01,1.96,1520.64899077815,15.412166807864686,2.5642270332852513,0.13916977758007096,0.006094629316118188,1.774774786982547,0.0840158429466163,1.05591637010676
16835,OW4ZK3,HGELM,D3D,1.771,2.11308605341246,9.676,7.3709999999999996,1.685,1.596,0.3667655786350148,2.0,0.1621,19920317,74992,3.4,3.48,1.692,1442.428807674,15.220862370687577,2.220158904233036,0.17126562462907985,0.005922690314925141,2.2181405998773025,0.10491319810345691,1.05654302670623
16836,122EXT,HGELM,D3D,1.769,2.12188908659549,9.108,7.407,1.686,1.591,0.3665480427046263,2.0,0.1635,19920317,74993,3.4,3.53,1.943,1556.7399132032,15.327375563566068,2.2306047267770985,0.1734644328291813,0.006127373668520884,2.2347395512548833,0.08590633741890798,1.060944543297745
16837,MF9KZQ,HGELM,D3D,2.029,2.10427256532066,10.4,9.764,1.684,1.642,0.3675771971496437,2.0,0.1484,19920317,74998,3.9,3.2,1.887,1577.45545344182,15.274268475566693,1.9995263991331882,0.15613702434679297,0.00620959677382941,2.6291759335010503,0.08488063315332957,1.05213628266033
16839,L1R72H,HSELM,D3D,0.765,2.09690812720848,3.3609999999999998,6.702999999999999,1.698,1.572,0.35924617196702,2.0,0.05451,19920317,75007,3.2,7.9,2.774,1313.16727009973,15.655681010500526,4.855804599253944,0.05715123100706713,0.005769368470651316,0.7123000051847106,0.1028238150867818,1.04845406360424
16840,A2254Z,HSELM,D3D,0.3261,1.34549061662198,2.834,2.094,1.865,1.286,0.26541554959785524,2.0,0.04248,19920320,75092,2.05,5.09,3.2,640.566478365039,15.023111360004336,3.6266644833747503,0.028578220697050852,0.00773880175559261,0.7115999324574274,0.4516589912261023,0.67274530831099
16842,I88WKK,HSELM,D3D,1.617,2.14581996434938,7.856,6.614,1.683,1.728,0.37136066547831253,2.0,0.2271,19920616,76100,2.75,4.86,1.679,2017.97264499353,15.660812883121263,2.8110351753525515,0.2436578569518721,0.006821216413366593,2.4432245165072457,0.05558075501636509,1.07290998217469
16843,OSRVI2,HSELM,D3D,0.9475,2.14454572446556,5.156,9.071,1.684,1.651,0.36995249406175773,2.0,0.08191,19920616,76102,3.0,7.45,2.368,1601.66760647262,15.640323100294513,4.55630432808807,0.087829870145487,0.006100147397034253,1.2742301335983242,0.09432621091216435,1.07227286223278
16844,2OG7N4,HGELM,D3D,1.27,2.04629310344828,8.863999999999999,6.726999999999999,1.682,1.725,0.3590963139120095,2.0,0.1183,19920617,76113,4.0,4.83,2.042,1016.8324914589,14.915051632312874,3.155931656017772,0.12103823706896577,0.00525408891715921,1.5274840095984759,0.27757190817242894,1.02314655172414
16849,959T0D,HSELM,D3D,0.9981,2.00478015448604,4.878,4.817,1.683,1.592,0.3677956030897207,2.0,0.12,19930506,77557,2.7,6.03,1.684,1384.11568760756,15.522052095428549,3.760909554915589,0.12028680926916241,0.006105289777621688,1.1921032421210134,0.09869519934871822,1.00239007724302
16850,8RALG7,HSELM,D3D,0.9956999999999999,1.99529568302779,5.024,13.04,1.691,1.576,0.3666469544648137,2.0,0.06728,19930506,77559,2.7,6.44,2.206,2044.76281435955,15.897526887298486,3.696667042898129,0.06712174677705486,0.007443891027406857,1.831096509172965,0.04733232243257112,0.997647841513895
16854,39OQEF,HGELM,D3D,1.349,2.0954486036839,6.361,7.202,1.683,1.595,0.37551990493166965,2.0,0.1125,19930609,78151,4.0,4.99,1.6,1424.3675654989,15.417993404984362,3.025988574576617,0.11786898395721937,0.0058035594342155114,1.4642884486040453,0.09414423445113455,1.04772430184195
16859,5WR89R,HSELM,D3D,0.9943,2.08061356932153,6.093,5.184,1.695,1.684,0.3622418879056047,2.0,0.1257,19930709,78557,2.9,6.76,1.651,1192.16981327085,15.261563035972603,4.047535075836911,0.13076656283185817,0.005504105538844792,1.190747387209385,0.18117528112982145,1.040306784660765
16860,4PHXD3,HSELM,D3D,0.9904,2.08676923076923,6.103,2.694,1.69,1.697,0.36213017751479293,2.0,0.1625,19930709,78558,2.9,6.61,1.472,800.890986886353,14.86293763808289,4.107395752886859,0.16954999999999992,0.0045127195704613085,0.796528131163044,0.39640585757603725,1.043384615384615
16861,B07MIF,HSELM,D3D,1.988,2.09928613744076,10.11,6.542,1.688,1.729,0.36196682464454977,2.0,0.2494,19930709,78563,3.02,3.46,1.446,1775.57280854071,15.406718865700352,2.090842052690721,0.26178098133886274,0.0066901196423626245,2.890543812938613,0.07046241619014931,1.04964306872038
16862,AGLT1H,HSELM,D3D,0.9919,1.98409574468085,2.94,3.5749999999999997,1.692,1.565,0.3540189125295508,2.0,0.1147,19940602,81321,3.9,5.41,2.417,1759.86673664103,16.015391600001937,3.405587692355803,0.11378789095744675,0.007188328789422432,0.9326851306222552,0.03659828461242918,0.992047872340425
16863,I8O7JP,HSELM,D3D,0.9995999999999999,1.96247649823737,5.354,8.291,1.702,1.587,0.34665099882491185,2.0,0.08324,19940602,81329,3.8,5.39,1.648,1644.11343848719,15.647637625528809,3.2861759156005412,0.08167827185663933,0.007131598801675341,1.62193859488923,0.07474083423084046,0.981238249118685
16864,4OJ03J,HSELM,D3D,1.347,1.91282043709392,4.808,5.994,1.693,1.446,0.37034849379799173,2.0,0.1209,19940609,81499,4.0,3.84,2.322,1877.57122300154,15.834196742652484,2.4696789147326017,0.11562999542232745,0.007357562432892132,1.7508367911700988,0.0352559080817662,0.95641021854696
16865,HIFIRI,HSELM,D3D,1.3399999999999999,2.01644146948941,4.902,5.9159999999999995,1.606,1.679,0.33499377334993774,2.0,0.1121,19940609,81507,3.8,3.9,1.927,2078.16091586069,15.926019987291461,2.34128374319652,0.11302154436488143,0.00855754477648275,1.7779290665708578,0.03084958871714665,1.008220734744705
16866,NB1DHD,HSELM,D3D,1.3319999999999999,1.66267020612117,6.873,4.273,1.601,1.755,0.3391630231105559,2.0,0.1585,19940722,82183,3.775,3.22,1.947,1427.10912115723,15.381208760738751,2.0846778676034323,0.1317666138351027,0.00852118779542198,2.5178188917615887,0.07718317860952882,0.831335103060585
16867,XPSLRK,HSELM,D3D,1.3339999999999999,1.57791049199763,6.468999999999999,4.254,1.687,1.439,0.3764078245406046,2.0,0.1587,19940722,82188,3.775,3.09,1.825,1278.60262020168,15.301615312402927,2.109076691066872,0.12520719754001194,0.007267569535297989,2.357443020441485,0.08209286510125727,0.788955245998815
16868,SW33KS,HSELM,D3D,1.3379999999999999,1.87942205097807,4.5009999999999994,4.833,1.687,1.432,0.3752222880853586,2.0,0.1198,19940725,82202,3.6,3.74,2.116,1593.62067033378,15.703217083762166,2.478071566734854,0.11257738085358639,0.006833480177391138,1.441048249741754,0.044545762500255465,0.939711025489035
16869,CK38KF,HSELM,D3D,1.3419999999999999,1.8905931198102,5.293,4.886,1.686,1.443,0.37247924080664296,2.0,0.1238,19940725,82204,3.75,3.98,1.934,1428.96428636785,15.513115612464112,2.4735463189683964,0.11702771411625137,0.006483812695863158,1.5016209329151078,0.06491803311811928,0.9452965599051
16871,NYWSV6,HSELM,D3D,1.3399999999999999,1.88053677342823,5.342,6.0409999999999995,1.686,1.438,0.370699881376038,2.0,0.1387,19940725,82205,3.662,3.91,2.127,1985.9788490276,15.837670160497435,2.42431845483168,0.13041522523724774,0.007721522684443206,2.1288645645464963,0.03418551912541441,0.940268386714115
16872,OK65N6,HSELM,D3D,1.351,1.88388888888889,5.09,6.0809999999999995,1.683,1.485,0.3689839572192513,2.0,0.1437,19940725,82206,3.65,4.19,2.66,2136.78012704061,15.935019469463988,2.4659061417115313,0.13535741666666676,0.00804656498470258,2.17470443496949,0.02894561711403685,0.941944444444445
16873,7NJ6NV,HSELM,D3D,1.349,1.8816528189911,5.1129999999999995,6.08,1.685,1.454,0.37032640949554896,2.0,0.1325,19940725,82210,3.706,3.97,2.232,1980.93139622022,15.857032280496043,2.437353296088394,0.12465949925816038,0.007719481352402909,2.0300158478887234,0.03313468667048632,0.94082640949555
16874,BGMJIU,HSELM,D3D,1.3399999999999999,1.87942205097807,5.087,4.797,1.687,1.419,0.3746295198577356,2.0,0.1472,19940725,82211,3.712,3.73,1.87,1741.01121671917,15.730480272844122,2.4346771296894625,0.13832546295198594,0.0071538013805578,1.7792946048423828,0.04161373710451013,0.939711025489035
16875,KWH4WX,HSELM,D3D,1.335,1.8783086492891,4.921,6.093999999999999,1.688,1.422,0.37381516587677727,2.0,0.1139,19940725,82214,3.6,3.74,1.807,1770.52915025232,15.763880878222011,2.4409011356750177,0.10696967757701424,0.0072299070357038225,1.7524906961461955,0.039258190221665025,0.93915432464455
16876,PSP209,HSELM,D3D,1.339,1.87719656601539,4.064,6.092,1.689,1.427,0.3724097098875074,2.0,0.1178,19940725,82215,3.7,3.76,2.931,2221.49693478713,16.086455710772064,2.430728558826524,0.11056687773830647,0.00812905295294267,1.818080491360875,0.021059105568168344,0.938598283007695
16877,PK8UXI,HSELM,D3D,0.6602,0.948108268887567,3.347,2.881,1.681,1.444,0.36763831052944673,2.0,0.06962,19940913,82775,3.24,3.73,1.76,775.354330899546,15.130890938244221,2.44740769968102,0.03300364883997621,0.009677901310093948,2.048675869673766,0.1368186636703896,0.4740541344437835
16878,ZU89NJ,HSELM,D3D,0.6662,0.948672619047619,2.79,2.909,1.68,1.433,0.3672619047619048,2.0,0.06116,19940913,82776,3.3,3.63,1.721,834.467195538185,15.29537565742222,2.3877829035725053,0.029010408690476188,0.010050336298726016,1.835751665825516,0.09720056357282376,0.4743363095238095
16879,N5JFJV,HSELM,D3D,0.6601,0.938580357142857,2.635,2.8649999999999998,1.68,1.423,0.36964285714285716,2.0,0.05808,19940913,82777,2.94,3.65,1.93,821.442946680138,15.308223917221916,2.4111520231932424,0.027256373571428568,0.010013897258146751,1.7436057550686486,0.09481863208380419,0.4692901785714285
16880,TCESLB,HSELM,D3D,0.6629999999999999,0.947544589774078,2.608,3.318,1.682,1.43,0.3686087990487515,2.0,0.0467,19940913,82779,2.88,3.71,1.811,770.47234043095,15.249314957205257,2.4206515817031042,0.02212516617122472,0.009621984885571326,1.5881755954410361,0.10725961077732998,0.473772294887039
16881,K5YGET,HSELM,D3D,0.6658,0.937464328180737,2.408,2.8699999999999997,1.682,1.437,0.3686087990487515,2.0,0.05034,19940913,82780,2.5,3.66,1.981,774.618961491283,15.294576005461852,2.3981513591931156,0.02359597714030915,0.009751582763440585,1.5061502390831727,0.09735413087298617,0.4687321640903685
16882,O3BDO4,HSELM,D3D,0.6644,0.947544589774078,2.527,3.443,1.682,1.427,0.3692033293697979,2.0,0.04322,19940913,82781,2.78,3.73,1.751,763.01878902755,15.255369265307536,2.41555087096502,0.020476438585017825,0.009559911012445443,1.5239627547124803,0.10553194444411595,0.473772294887039
16883,B1VELI,HSELM,D3D,0.6559999999999999,0.949803337306317,2.8569999999999998,3.246,1.678,1.433,0.3694874851013111,2.0,0.06207,19940913,82788,3.54,3.84,1.937,914.909278050038,15.37554187239283,2.4581594056691745,0.02947714657330155,0.010460227378849886,2.0561466238216095,0.08481441652024799,0.4749016686531585
16885,SHTG5S,HGELM,D3D,1.181,1.58260107015458,5.024,15.09,1.682,1.798,0.36682520808561236,2.0,0.05125,19950927,87085,3.5,5.65,4.695,1603.85884257909,15.654657589920735,2.8910095683921067,0.04055415242271111,0.008352258790766398,2.2830007530464567,0.05888848094307817,0.79130053507729
16886,NKO9M8,HSELM,D3D,1.109,2.09408412887828,6.652,4.896,1.676,1.433,0.33412887828162297,2.0,0.1137,19960319,88880,3.57,3.6,1.212,1331.91972329956,15.328520824155063,2.58208284915943,0.11904868272673022,0.006337739182739674,1.433755943768228,0.11333191545967075,1.04704206443914
16887,D1FUO4,HSELM,D3D,1.15,2.09283542039356,7.101999999999999,6.343999999999999,1.677,1.453,0.33392963625521765,2.0,0.09934,19960319,88881,3.61,3.57,1.154,1393.06852477742,15.340678970869568,2.52159971000288,0.10395113533094812,0.006485457621992547,1.6029360087118567,0.1082654097892537,1.04641771019678
16888,M33PO6,HSELM,D3D,1.145,2.09408412887828,7.131,6.092,1.676,1.496,0.33054892601431984,2.0,0.102,19960319,88882,3.63,3.63,1.204,1358.56019526138,15.313558022784054,2.5703688876651936,0.10679829057279228,0.006470130538638186,1.567740808032775,0.11802317388026981,1.04704206443914
16889,BP4H9T,HSELM,D3D,1.142,2.09283542039356,7.451,6.367999999999999,1.677,1.478,0.3363148479427549,2.0,0.1171,19960319,88883,3.35,3.75,1.321,1523.11446128782,15.40594140276103,2.6262252575510443,0.12253551386404293,0.006733325039271179,1.8386968933623369,0.09832554638587403,1.04641771019678
16890,YLCVMD,HSELM,D3D,1.14,2.09283542039356,7.46,6.422,1.677,1.448,0.33571854502087056,2.0,0.09784,19960319,88884,3.59,3.51,1.045,1312.6427640549,15.256623077385257,2.5611417386204414,0.10238150876565295,0.0062619167934398565,1.5865304565576521,0.1283484111705678,1.04641771019678
16891,FP6JR5,HSELM,D3D,1.149,2.09158820023838,6.806,5.803,1.678,1.453,0.335518474374255,2.0,0.1184,19960319,88885,3.08,3.59,1.222,1565.52460813137,15.47867699495648,2.5553184422800554,0.1238220214541121,0.006842626914505336,1.7283538780554495,0.08345473561929397,1.04579410011919
16892,AWNA4H,HSELM,D3D,1.149,2.09283542039356,6.5,6.261,1.677,1.456,0.33392963625521765,2.0,0.1064,19960319,88886,3.75,3.59,1.288,1606.32440579496,15.527405805123145,2.5410805761769457,0.11133884436493738,0.006964196473391352,1.69164664538546,0.0760146795202318,1.04641771019678
16893,QG5QHI,HSELM,D3D,1.136,2.09408412887828,6.427,3.1719999999999997,1.676,1.445,0.33651551312649164,2.0,0.1788,19960319,88887,3.69,3.49,1.298,1373.88809427445,15.376749114385145,2.5732277748344456,0.18721112112171823,0.006391163688477682,1.4289090955315336,0.10178818972215269,1.04704206443914
16894,IA3KU8,HSELM,D3D,1.144,2.09034246575342,6.753,6.989999999999999,1.679,1.454,0.33531864204883854,2.0,0.1193,19960319,88888,3.225,3.62,1.466,1914.72476438163,15.683938763146696,2.563430541368523,0.12468892808219151,0.007571899286713983,2.0999135138880636,0.056351768938220054,1.04517123287671
16897,WUPSNF,HGELM,D3D,1.3579999999999999,1.9264753123141,6.963,5.8656291816811805,1.681,1.585,0.36228435455086255,2.0,0.150128822113437,19960618,90108,3.09,3.97,1.829,1534.6208945819,15.44733647065356,2.565360762455746,0.14460973473416577,0.006799818220753789,2.043166680543281,0.07948263422757726,0.96323765615705
16898,6J715L,HGELM,D3D,1.355,1.93337611940299,7.574,3.7192485583638697,1.675,1.593,0.3653731343283582,2.0,0.229401177848498,19960618,90109,3.3,3.88,2.028,1351.68206464346,15.278347428250814,2.616608021803939,0.2217593795076021,0.006327716210395583,1.9435706998756408,0.11060730631586421,0.966688059701495
16899,WLBCMD,HGELM,D3D,1.357,1.93337611940299,7.052,6.34434201592187,1.675,1.601,0.36597014925373134,2.0,0.141685299711791,19960618,90110,3.28,3.96,1.884,1517.19144140985,15.42956355981758,2.6398267076534547,0.13696548746661602,0.006693000500731468,2.031202297280634,0.08307867937125694,0.966688059701495
16900,LC2NQN,HGELM,D3D,1.3599999999999999,1.92991954707986,7.186,6.394638145114559,1.678,1.626,0.366507747318236,2.0,0.154504442249766,19960618,90111,3.31,4.12,1.956,1597.91911938841,15.471993190379706,2.691890883967432,0.1490905716042474,0.006858680396107456,2.187745441395123,0.0780065792380025,0.96495977353993
16902,EPZHYW,HSELM,D3D,1.134,1.62151823072325,3.146,1.2314918368277998,1.673,1.575,0.36282127913927076,2.0,0.214374137209093,19960618,90117,2.96,3.67,2.379,1036.33266245302,15.45198059504218,2.543744941311779,0.17380578584005588,0.006660649124788901,0.8799285806643885,0.07756352728181003,0.810759115361625
16903,0R89UF,HSELM,D3D,1.131,1.61138374178123,3.177,1.72735400939721,1.673,1.565,0.3634190077704722,2.0,0.144266895288571,19960618,90117,3.02,3.73,2.266,971.731377774815,15.382713751637592,2.534551698652534,0.11623466477262923,0.006479597757999881,0.8437206483512198,0.08815075373244492,0.805691870890615
16905,7O2SOF,HSELM,D3D,1.131,1.65192169754931,2.663,1.2688708100509298,1.673,1.584,0.36282127913927076,2.0,0.183864265890581,19960618,90118,3.03,3.76,2.394,1076.31141968671,15.573171492260958,2.6122087328392123,0.15186468511431314,0.006662977019301192,0.7453553803230656,0.0629969757550819,0.825960848774655
16907,R85090,HSELM,D3D,1.136,1.65687350119904,3.251,1.22478048282658,1.668,1.59,0.3675059952038369,2.0,0.315240163779347,19960618,90120,3.425,3.89,2.896,1429.40258341378,15.757133564794117,2.685909650384338,0.2611565369398227,0.007580623797985105,1.2012295825953012,0.044366843955714004,0.82843675059952
16920,2XN31T,HGELM,D3D,1.3699999999999999,1.92991954707986,5.061,3.36794761460437,1.678,1.587,0.36591179976162097,2.0,0.281655212179252,19960731,90651,3.0,3.82,2.237,2238.82023407629,15.984525302101272,2.592074784036386,0.2717859497608319,0.008131665877537202,2.158789724149942,0.02790969997706138,0.96495977353993
16922,BXRD9C,HGELM,D3D,0.9558,1.35236309523809,4.693,2.4733325273610496,1.68,1.563,0.3660714285714286,2.0,0.177493319294352,19960731,90658,3.67,4.02,1.898,1129.30815120749,15.337927473556043,2.57357807251587,0.12001770733249624,0.008228398092150856,2.056409430315065,0.09695559118541335,0.676181547619045
16923,FY0LDJ,HGELM,D3D,1.3659999999999999,1.91981525625745,6.096,3.05374340897618,1.678,1.592,0.366507747318236,2.0,0.338928279618293,19960805,90740,3.04,3.89,1.989,2014.78441091993,15.786054090694627,2.5993844116530656,0.3253398409941449,0.00774207236838731,2.3647642671750013,0.041009245678241324,0.959907628128725
16935,WNNG88,HGELM,D3D,0.8046,1.14178486293206,4.7219999999999995,1.8404748927397099,1.678,1.592,0.3641239570917759,2.0,0.184082924106434,19960805,90766,3.05,3.84,1.358,863.11450524501,15.066034169066356,2.5842387906070754,0.10509154813449878,0.008576028314803894,2.2184979261749187,0.16585229648407493,0.57089243146603
17572,9C97NT,HSELM,JET,-3.026,3.069,4.071,6.237,2.802,1.68689504999957,0.39293361884368305,2.0,0.9165,19880422,15925,54.4,5.15,4.873,2939.03395318789,16.365494907553966,3.7001290550484347,1.40636925,0.0032673494386110643,0.9014572170984693,0.028569979716896978,1.5345
17573,T1O8TM,HSELM,JET,-3.026,3.07,4.294,6.055,2.803,1.68944355784724,0.3920799143774527,2.0,0.996,19880422,15925,54.6,,5.079,2945.16368567932,16.34091334901803,3.6942536409358193,1.5288599999999999,0.003275639809092931,0.9521994303369977,0.03002548845647586,1.535
17574,OJO56F,HSELM,JET,-3.026,3.067,4.305,6.066999999999999,2.803,1.68944355784724,0.3920799143774527,2.0,0.9966,19880422,15925,54.61,,5.088,2944.94464275622,16.339559753271793,3.690068126997833,1.5282861,0.0032787219588152152,0.9564360356681092,0.030070281774275027,1.5335
17575,BGBIMX,HSELM,JET,-3.025,3.069,4.492,6.8839999999999995,2.805,1.6913154803455,0.3914438502673797,2.0,0.9085,19880422,15925,54.8,,5.055,2919.44486529762,16.30960276745542,3.687031890583621,1.3940932499999998,0.0032653399391392615,0.988051177000857,0.031942639154456755,1.5345
