RHOSTAR,BETASTAR,NUSTAR,QCYL5,RGEO,KAREA,EPS,MEFF,TAUTH,IP,BT,NEL,PLTH,ind,PHASE,TOK,DATE,SHOT,TIME,AUXHEAT,CONFIG,WALMAT,DIVMAT,LIMMAT,Q95,POHM,TAV,LCOULOMB,TAUBOHM,OMEGACYCL
0.005187736663785357,0.21983286846774452,0.5614457261781666,2.99857830583656,1.665,1.047,0.22396396396396395,2.0,0.1032,0.3805,2.609,3.433,0.41309999999999997,13240,OHM,ASDEX,19851128,18308,0.968,NONE,SN,SS,TI2,NONE,3.228,413100.0,614.23391206147,14.885261585959768,0.1346244,1.3045
0.005200427059265694,0.2235480114456758,0.5600003301307404,2.998086601606752,1.665,1.047,0.22396396396396395,2.0,0.1016,0.381,2.612,3.4739999999999998,0.42769999999999997,13241,OHM,ASDEX,19851128,18308,1.018,NONE,SN,SS,TI2,NONE,3.227,427700.0,618.663010853632,14.886510404899937,0.1326896,1.306
0.005224245699542947,0.22520167748497713,0.5498209489340345,2.993726220687515,1.665,1.047,0.22402402402402402,2.0,0.1026,0.3812,2.609,3.4659999999999997,0.4255,13242,OHM,ASDEX,19851128,18308,1.068,NONE,SN,SS,TI2,NONE,3.223,425500.0,623.243890243125,14.89504034697871,0.1338417,1.3045
,,,3.0094030402964345,1.681,1.028,0.22581796549672814,1.5,,0.3823,2.611,3.501,,13243,L,ASDEX,19851128,18308,1.154,NB,SN,SS,TI2,NONE,3.319,207200.0,,,,1.7406666666666668
0.005704915409399808,0.40783513633719587,0.20429522388600888,3.050926816241106,1.684,1.009,0.22963182897862233,1.5,0.0566,0.3833,2.611,3.673,1.466,13244,HSELM,ASDEX,19851128,18308,1.188,NB,SN,SS,TI2,NONE,3.494,14080.0,1066.70483352501,15.403428220819869,0.09852173333333333,1.7406666666666668
0.00612501606538908,0.500203768083235,0.1599092301848971,3.0837006471037434,1.682,1.004,0.23109393579072532,1.5,0.04608,0.3816,2.611,3.868,2.217,13245,HGELM,ASDEX,19851128,18308,1.211,NB,SN,SS,TI2,NONE,3.577,4473.0,1242.34165174573,15.52998754112005,0.08020992000000002,1.7406666666666668
0.006329953148340992,0.5362724274670015,0.13713415937893964,3.112890863175577,1.677,0.9992,0.23279666070363744,1.5,0.04098,0.38089999999999996,2.611,3.8489999999999998,2.677,13246,HGELM,ASDEX,19851128,18308,1.234,NB,SN,SS,TI2,NONE,3.654,39610.0,1338.49918016479,15.607000586635824,0.07133252000000001,1.7406666666666668
0.006370954331652651,0.32611449598841763,0.4123065309347142,2.5221576683785627,1.67,1.048,0.22305389221556887,2.0,0.1076,0.37989999999999996,2.2,3.384,0.4188,13247,OHM,ASDEX,19851128,18310,0.968,NONE,SN,SS,TI2,NONE,2.709,418800.0,657.282273701749,14.960187369010526,0.11836,1.1
0.0063579431436732795,0.3270708472259627,0.4169035916232756,2.5091879213131674,1.67,1.048,0.22311377245508981,2.0,0.09845,0.3816,2.198,3.4059999999999997,0.45809999999999995,13248,OHM,ASDEX,19851128,18310,1.018,NONE,SN,SS,TI2,NONE,2.696,458100.0,653.761553911997,14.95157642072003,0.10819654999999999,1.099
0.006315798713247552,0.3247390963383,0.4299796963042456,2.5160865395673797,1.67,1.048,0.22311377245508981,2.0,0.1016,0.38089999999999996,2.2,3.427,0.4415,13249,OHM,ASDEX,19851128,18310,1.068,NONE,SN,SS,TI2,NONE,2.704,441500.0,646.297749699461,14.937020712325499,0.11176,1.1
,,,2.5332203630805763,1.676,1.033,0.22541766109785205,1.5,,0.382,2.2,3.382,,13250,L,ASDEX,19851128,18310,1.148,NB,SN,SS,TI2,NONE,2.774,246900.0,,,,1.4666666666666668
0.006884405888913721,0.5985690389042546,0.1614058049699391,2.599613978980272,1.674,1.009,0.2311230585424134,1.5,0.05661,0.3817,2.2,3.698,1.52,13251,HSELM,ASDEX,19851128,18310,1.188,NB,SN,SS,TI2,NONE,2.983,95500.0,1103.97569644755,15.434380169354267,0.083028,1.4666666666666668
0.007450435101875897,0.7335597223298823,0.11902400797531378,2.6229497835838576,1.671,1.002,0.23303411131059246,1.5,0.04908,0.3813,2.2,3.82,2.158,13252,HGELM,ASDEX,19851128,18310,1.211,NB,SN,SS,TI2,NONE,3.061,37240.0,1309.73756830641,15.58905987860959,0.071984,1.4666666666666668
0.007719215851430649,0.7670423640253569,0.09926608796321572,2.6383394769683246,1.667,0.9998,0.23419316136772647,1.5,0.04209,0.3811,2.2,3.702,2.633,13253,HGELM,ASDEX,19851128,18310,1.234,NB,SN,SS,TI2,NONE,3.101,45440.0,1413.17226978187,15.68075870925767,0.06173200000000001,1.4666666666666668
0.005314465711118017,0.291626933065605,0.8424000885271768,2.722177105140825,1.671,1.045,0.22908438061041292,2.0,0.09221,0.381,2.262,4.118,0.48669999999999997,13254,OHM,ASDEX,19851129,18351,0.964,NONE,DN,SS,TI2,NONE,2.937,486700.0,510.614682039156,14.609534477903818,0.10428951,1.131
0.005357336369882088,0.30183392303665035,0.8279567733401929,2.7206542754802476,1.67,1.046,0.22928143712574853,2.0,0.09474,0.3816,2.262,4.192,0.4904,13255,OHM,ASDEX,19851129,18351,1.014,NONE,DN,SS,TI2,NONE,2.934,490400.0,519.157083946764,14.617220553755693,0.10715094,1.131
0.005283848551680723,0.2966366105435526,0.8831248906695679,2.729236781081141,1.67,1.045,0.22934131736526947,2.0,0.1049,0.38039999999999996,2.262,4.233,0.4352,13256,OHM,ASDEX,19851129,18351,1.064,NONE,DN,SS,TI2,NONE,2.945,435200.0,505.27579210013,14.58525194573501,0.1186419,1.131
,,,2.7824121334647343,1.674,1.017,0.2348267622461171,1.5,,0.38189999999999996,2.262,3.774,,13257,L,ASDEX,19851129,18351,1.179,NB,DN,SS,TI2,NONE,3.136,191000.0,,,,1.508
0.006632420298255255,0.7633387204731134,0.19217446692351128,2.822808031910239,1.684,0.9972,0.23830166270783848,1.5,0.07007,0.382,2.262,4.723,1.771,13258,HSELM,ASDEX,19851129,18351,1.242,NB,DN,SS,TI2,NONE,3.338,37440.0,1165.33652027394,15.366146110764806,0.10566555999999999,1.508
0.006753265602830294,0.7973361938337934,0.17548045650877772,2.8411352615306913,1.679,0.9933,0.23990470518165574,1.5,0.06093,0.3821,2.262,4.723,2.13,13259,HGELM,ASDEX,19851129,18351,1.258,NB,DN,SS,TI2,NONE,3.4,17780.0,1217.23811551816,15.409720659501335,0.09188244,1.508
0.006849511681097856,0.8352945611479201,0.16864479007078556,2.8441126105079313,1.679,0.9925,0.24002382370458608,1.5,0.05333,0.3817,2.262,4.805,2.5469999999999997,13260,HGELM,ASDEX,19851129,18351,1.274,NB,DN,SS,TI2,NONE,3.41,32580.0,1253.42476596805,15.430409398743489,0.08042164,1.508
0.005402706793843665,0.2991326392613199,0.777786573965994,2.7440249394373804,1.661,1.045,0.23052378085490668,2.0,0.09879,0.38039999999999996,2.262,4.085,0.4634,13261,OHM,ASDEX,19851129,18355,0.968,NONE,DN,SS,TI2,NONE,2.963,463400.0,527.987634986301,14.647015024018877,0.11173149,1.131
0.005371131558429747,0.29776655550201026,0.7965551138263418,2.7388348071006083,1.661,1.044,0.23064419024683924,2.0,0.1012,0.3812,2.262,4.11,0.4502,13262,OHM,ASDEX,19851129,18355,1.018,NONE,DN,SS,TI2,NONE,2.959,450200.0,522.379475727177,14.633285797841467,0.1144572,1.131
0.005337136939244627,0.2982298447756346,0.8302639784190763,2.747483759123031,1.661,1.045,0.23064419024683924,2.0,0.09817,0.38,2.262,4.169,0.46509999999999996,13263,OHM,ASDEX,19851129,18355,1.068,NONE,DN,SS,TI2,NONE,2.969,465100.0,515.787980258444,14.613460713950769,0.11103026999999999,1.131
,,,2.7975023051178627,1.664,1.017,0.23635817307692308,1.5,,0.3822,2.262,3.568,,13264,L,ASDEX,19851129,18355,1.184,NB,DN,SS,TI2,NONE,3.162,199800.0,,,,1.508
0.006773151970006595,0.778340337596247,0.16814608874853662,2.8546303568312075,1.673,0.9937,0.24064554692169754,1.5,0.06225,0.3816,2.263,4.588,2.0269999999999997,13265,HSELM,ASDEX,19851129,18355,1.252,NB,DN,SS,TI2,NONE,3.415,68640.0,1224.2836392719,15.429992091353789,0.0939145,1.5086666666666666
0.006918327015366712,0.8146443100657854,0.1529153858692564,2.870924587681622,1.672,0.9905,0.241566985645933,1.5,0.05452,0.3806,2.261,4.5729999999999995,2.425,13266,HGELM,ASDEX,19851129,18355,1.266,NB,DN,SS,TI2,NONE,3.47,8324.0,1283.3194029381,15.478723584692787,0.08217981333333334,1.5073333333333334
0.0070194545872162535,0.844522428848302,0.14391275181813032,2.863619992126964,1.671,0.9895,0.2419509275882705,1.5,0.05329,0.3821,2.261,4.596,2.574,13267,HGELM,ASDEX,19851129,18355,1.28,NB,DN,SS,TI2,NONE,3.469,66280.0,1323.72905511889,15.507217917742334,0.08032579333333334,1.5073333333333334
0.005862700272111135,0.31744125594039824,0.6968191867783521,2.4527606598109495,1.671,1.051,0.2168162776780371,2.0,0.09371,0.3806,2.262,4.112,0.4693,13268,OHM,ASDEX,19851129,18365,0.979,NONE,SN,SS,TI2,NONE,2.625,469300.0,556.624441884746,14.696539020216996,0.10598601,1.131
0.005852074348903282,0.3199067987841763,0.7076508539627672,2.454850896046053,1.671,1.051,0.2168162776780371,2.0,0.09265,0.3807,2.264,4.159,0.47919999999999996,13269,OHM,ASDEX,19851129,18365,1.029,NONE,SN,SS,TI2,NONE,2.627,479200.0,555.589722488207,14.688995805616695,0.10487979999999998,1.132
0.0058724494328500475,0.323866130281429,0.7021915467972704,2.4526822998481355,1.671,1.05,0.21687612208258528,2.0,0.1013,0.3807,2.262,4.179,0.4431,13270,OHM,ASDEX,19851129,18365,1.079,NONE,SN,SS,TI2,NONE,2.626,443100.0,558.78555519618,14.692332808960462,0.1145703,1.131
,,,2.4614045651353824,1.677,1.038,0.21848539057841382,1.5,,0.382,2.263,4.1979999999999995,,13271,L,ASDEX,19851129,18365,1.15,NB,SN,SS,TI2,NONE,2.673,267800.0,,,,1.5086666666666666
0.007111555919831107,0.7075590381345951,0.16828720397987584,2.529350439596764,1.678,1.01,0.22437425506555425,1.5,0.03949,0.3817,2.263,4.326,2.592,13272,HGELM,ASDEX,19851129,18365,1.212,NB,SN,SS,TI2,NONE,2.886,92310.0,1180.35347903994,15.422850590673377,0.05957724666666666,1.5086666666666666
0.007475185495177426,0.763774966906025,0.13421790287838567,2.538852808427507,1.675,1.009,0.22513432835820896,1.5,0.04321,0.3818,2.262,4.213,2.556,13273,HGELM,ASDEX,19851129,18365,1.276,NB,SN,SS,TI2,NONE,2.905,113100.0,1307.15163620058,15.538121257241652,0.06516068,1.508
0.007535028984697485,0.7776842323561871,0.12902820417403615,2.5474905415075164,1.676,1.006,0.22547732696897377,1.5,0.04286,0.3807,2.262,4.204,2.627,13274,HGELM,ASDEX,19851129,18365,1.339,NB,SN,SS,TI2,NONE,2.935,99330.0,1333.80578354654,15.559376423153076,0.06463288,1.508
0.005960751467856347,0.23063488991613745,0.42643143518656074,3.205477227395362,1.65,1.042,0.2326666666666667,2.0,0.1013,0.3202,2.204,2.574,0.32949999999999996,13275,OHM,ASDEX,19860108,18561,1.058,NONE,DN,SS,TI2,NONE,3.477,329500.0,613.347293957351,15.02780379230526,0.11163260000000001,1.102
0.005941682044429437,0.23245565888058095,0.43780461058640585,3.2107677343736336,1.649,1.043,0.2328077622801698,2.0,0.1089,0.3198,2.204,2.6109999999999998,0.3086,13276,OHM,ASDEX,19860108,18561,1.108,NONE,DN,SS,TI2,NONE,3.48,308600.0,609.429173794313,15.014259116857101,0.12000780000000001,1.102
0.005953234823294961,0.234668205306571,0.43720109274388064,3.2021492645578884,1.65,1.043,0.2326060606060606,2.0,0.1109,0.32039999999999996,2.204,2.627,0.306,13277,OHM,ASDEX,19860108,18561,1.158,NONE,DN,SS,TI2,NONE,3.472,306000.0,611.482691186021,15.014568417203094,0.12221180000000001,1.102
,,,3.2936881787157786,1.663,1.002,0.23998797354179194,1.5,,0.3211,2.204,3.07,,13278,L,ASDEX,19860108,18561,1.295,NB,DN,SS,TI2,NONE,3.858,124000.0,,,,1.4693333333333334
0.00620117519484974,0.484357598253415,0.22549546827861688,3.3146752825815153,1.669,0.9922,0.2414020371479928,1.5,0.03153,0.32089999999999996,2.204,3.401,2.3569999999999998,13279,HGELM,ASDEX,19860108,18561,1.323,NB,DN,SS,TI2,NONE,3.981,0.0,974.876214067465,15.351878773323786,0.04632808000000001,1.4693333333333334
0.006227887646403623,0.5443419532499998,0.24056743941720132,3.329373705170351,1.665,0.9892,0.2427027027027027,1.5,0.03313,0.3212,2.204,3.767,2.5229999999999997,13280,HGELM,ASDEX,19860108,18561,1.34,NB,DN,SS,TI2,NONE,4.039,52900.0,989.159158068878,15.315318805929518,0.04867901333333333,1.4693333333333334
0.006247143591182008,0.5822902450778524,0.24917122408331824,3.3420995391643245,1.664,0.9874,0.24332932692307693,1.5,0.03144,0.3208,2.204,3.989,2.847,13281,HGELM,ASDEX,19860108,18561,1.356,NB,DN,SS,TI2,NONE,4.081,39380.0,999.230006751302,15.296817726004111,0.04619584000000001,1.4693333333333334
0.005935306144053192,0.22849234224235854,0.4333539432191791,3.2064786260918297,1.65,1.042,0.2326666666666667,2.0,0.1106,0.3201,2.204,2.572,0.2988,13282,OHM,ASDEX,19860108,18562,1.061,NONE,DN,SS,TI2,NONE,3.478,298800.0,608.12194299417,15.019636546132698,0.12188120000000001,1.102
0.005973949579193533,0.23369552945477678,0.42700872239893384,3.2096126559410796,1.65,1.043,0.2326060606060606,2.0,0.1094,0.3198,2.205,2.598,0.30929999999999996,13283,OHM,ASDEX,19860108,18562,1.111,NONE,DN,SS,TI2,NONE,3.48,309300.0,616.30437987401,15.027973028872125,0.1206135,1.1025
0.005960175629590399,0.23480079947288982,0.4338711128611765,3.2092741974088677,1.65,1.042,0.2326666666666667,2.0,0.1009,0.31989999999999996,2.205,2.621,0.3368,13284,OHM,ASDEX,19860108,18562,1.161,NONE,DN,SS,TI2,NONE,3.479,336800.0,613.785390078993,15.019470400648238,0.11124225,1.1025
,,,3.2990274990312,1.663,1.001,0.2402285027059531,1.5,,0.32089999999999996,2.204,2.9259999999999997,,13285,L,ASDEX,19860108,18562,1.294,NB,DN,SS,TI2,NONE,3.871,112100.0,,,,1.4693333333333334
0.006343232006797356,0.5205563884506493,0.20626536547993388,3.3208814138401337,1.67,0.9883,0.24227544910179644,1.5,0.03198,0.3215,2.204,3.464,2.51,13286,HGELM,ASDEX,19860108,18562,1.334,NB,DN,SS,TI2,NONE,4.038,13610.0,1028.67902940921,15.396421790382284,0.04698928,1.4693333333333334
0.00637980924441747,0.5740321133727354,0.21699531405322062,3.3468923459376585,1.665,0.9864,0.24336336336336337,1.5,0.03345,0.32039999999999996,2.204,3.765,2.641,13287,HGELM,ASDEX,19860108,18562,1.355,NB,DN,SS,TI2,NONE,4.099,47510.0,1043.66518804577,15.369223108604842,0.049149200000000004,1.4693333333333334
0.006384847372023095,0.6017610893711794,0.22356365532365824,3.3555258064710927,1.663,0.9853,0.24401683704149127,1.5,0.0328,0.32039999999999996,2.204,3.929,2.8249999999999997,13288,HGELM,ASDEX,19860108,18562,1.375,NB,DN,SS,TI2,NONE,4.127,29630.0,1048.41219166231,15.352442653249923,0.04819413333333334,1.4693333333333334
0.005950882120692457,0.23028759975248225,0.4300035997432091,3.2056031460648264,1.65,1.042,0.2326060606060606,2.0,0.1056,0.3202,2.205,2.58,0.3157,13289,OHM,ASDEX,19860108,18564,1.061,NONE,DN,SS,TI2,NONE,3.475,315700.0,611.554045779991,15.023711657390137,0.116424,1.1025
0.005881705411984428,0.22819094798765482,0.45733994109876464,3.208495565969722,1.65,1.042,0.2326060606060606,2.0,0.1097,0.3197,2.204,2.617,0.30069999999999997,13290,OHM,ASDEX,19860108,18564,1.111,NONE,DN,SS,TI2,NONE,3.479,300700.0,596.876773080441,14.99229939339192,0.12088940000000002,1.102
0.005909500118878661,0.23199222546161322,0.45217027620756056,3.212902905336393,1.649,1.043,0.23268647665251666,2.0,0.1036,0.3196,2.205,2.637,0.32389999999999997,13291,OHM,ASDEX,19860108,18564,1.161,NONE,DN,SS,TI2,NONE,3.481,323900.0,602.763988002896,14.998307793408664,0.114219,1.1025
,,,3.302650729724302,1.664,1.001,0.23990384615384616,1.5,,0.3201,2.204,2.931,,13292,L,ASDEX,19860108,18564,1.293,NB,DN,SS,TI2,NONE,3.872,105000.0,,,,1.4693333333333334
0.00624602470670605,0.47787450562409295,0.21129594341297345,3.3089778178449274,1.673,0.9906,0.24124327555289898,1.5,0.03364,0.32139999999999996,2.205,3.296,2.191,13293,HSELM,ASDEX,19860108,18564,1.317,NB,DN,SS,TI2,NONE,3.994,0.0,993.369119387658,15.386350533717355,0.0494508,1.47
0.006357823933704387,0.543736165647698,0.21009007928689363,3.342140029206329,1.666,0.9866,0.2432172869147659,1.5,0.03269,0.3206,2.204,3.5909999999999997,2.562,13294,HGELM,ASDEX,19860108,18564,1.337,NB,DN,SS,TI2,NONE,4.09,35270.0,1036.48448187523,15.385977625811943,0.04803250666666666,1.4693333333333334
0.006394127176018628,0.58287201397818,0.21630288801424333,3.3463536556222073,1.663,0.9866,0.24371617558628983,1.5,0.03172,0.32089999999999996,2.204,3.804,2.826,13295,HGELM,ASDEX,19860108,18564,1.357,NB,DN,SS,TI2,NONE,4.1,30210.0,1048.87246495457,15.369047474256572,0.046607253333333334,1.4693333333333334
0.005964806257073611,0.22948331872723415,0.4237503882568804,3.201695664560528,1.65,1.043,0.2326060606060606,2.0,0.1061,0.3203,2.203,2.5589999999999997,0.3125,13296,OHM,ASDEX,19860108,18565,1.062,NONE,DN,SS,TI2,NONE,3.472,312500.0,613.30518889582,15.030657417952735,0.11686914999999999,1.1015
0.005877733936550104,0.2262284111937616,0.45659859885538795,3.206248415242813,1.65,1.043,0.2326060606060606,2.0,0.1076,0.3197,2.202,2.598,0.3035,13297,OHM,ASDEX,19860108,18565,1.112,NONE,DN,SS,TI2,NONE,3.477,303500.0,594.989685092674,14.992776133621824,0.11846759999999999,1.101
0.005960501376844778,0.23416685905313955,0.43307601668742246,3.200304457864485,1.649,1.043,0.23274711946634322,2.0,0.09973,0.3207,2.203,2.6149999999999998,0.3392,13298,OHM,ASDEX,19860108,18565,1.162,NONE,DN,SS,TI2,NONE,3.469,339200.0,612.420247279126,15.018389699988067,0.109852595,1.1015
,,,3.2970072300070794,1.662,1.0,0.24055354993983152,1.5,,0.32139999999999996,2.203,2.8169999999999997,,13299,L,ASDEX,19860108,18565,1.303,NB,DN,SS,TI2,NONE,3.88,95890.0,,,,1.4686666666666666
0.006424397001704447,0.4961615612237699,0.18368133987540994,3.326557885196722,1.673,0.9876,0.24202032277346083,1.5,0.04521,0.32039999999999996,2.202,3.214,1.694,13300,H,ASDEX,19860108,18565,1.331,NB,DN,SS,TI2,NONE,4.054,0.0,1054.82079025188,15.458971054093002,0.06636828,1.468
0.006516599292360497,0.5609908661507443,0.18519587590012132,3.335609308687863,1.667,0.9846,0.24361127774445113,1.5,0.03369,0.3215,2.202,3.511,2.568,13301,HGELM,ASDEX,19860108,18565,1.349,NB,DN,SS,TI2,NONE,4.108,28500.0,1091.75803994175,15.449197131344754,0.049456919999999994,1.468
0.006508675919045604,0.585706808412574,0.19360984747660057,3.3481402719737665,1.664,0.9843,0.24417067307692308,1.5,0.03201,0.321,2.202,3.671,2.818,13302,HGELM,ASDEX,19860108,18565,1.365,NB,DN,SS,TI2,NONE,4.132,32870.0,1090.17777983736,15.425467033763944,0.04699067999999999,1.468
0.005934977249756354,0.22648358345311043,0.4308862494986754,3.207643061292305,1.649,1.043,0.23274711946634322,2.0,0.1058,0.31989999999999996,2.203,2.551,0.3094,13303,OHM,ASDEX,19860108,18566,1.061,NONE,DN,SS,TI2,NONE,3.475,309400.0,607.186451475845,15.022196216465812,0.1165387,1.1015
0.005922879576216635,0.22853679665086737,0.43973512656177294,3.206429490039333,1.649,1.043,0.23268647665251666,2.0,0.1085,0.3201,2.204,2.586,0.3046,13304,OHM,ASDEX,19860108,18566,1.111,NONE,DN,SS,TI2,NONE,3.474,304600.0,604.947385689845,15.011688371601725,0.119567,1.102
0.0058912588779669066,0.22881355408349402,0.4552932373187022,3.20898464490982,1.649,1.043,0.23268647665251666,2.0,0.1013,0.3197,2.203,2.617,0.3263,13305,OHM,ASDEX,19860108,18566,1.161,NONE,DN,SS,TI2,NONE,3.477,326300.0,597.962332534362,14.994116474449129,0.11158195,1.1015
,,,3.3039445485963803,1.661,0.9999,0.2406983744732089,1.5,,0.321,2.204,2.691,,13306,L,ASDEX,19860108,18566,1.308,NB,DN,SS,TI2,NONE,3.89,86960.0,,,,1.4693333333333334
0.0063909149922243905,0.4551254334855094,0.17453691284493664,3.3142988696834723,1.672,0.9891,0.24180622009569377,1.5,0.04474,0.3215,2.204,2.988,1.569,13307,H,ASDEX,19860108,18566,1.333,NB,DN,SS,TI2,NONE,4.022,0.0,1042.65469112225,15.483826217128652,0.06573797333333334,1.4693333333333334
0.0065883648689500215,0.5569285673223168,0.1713572125644252,3.3481304754463195,1.667,0.9828,0.24397120575884823,1.5,0.03428,0.3208,2.202,3.4,2.508,13308,HGELM,ASDEX,19860108,18566,1.359,NB,DN,SS,TI2,NONE,4.146,50760.0,1119.23689069775,15.490117691993397,0.05032304,1.468
0.006601728713618894,0.6010623268123638,0.1812001287243198,3.3595920463969,1.663,0.9823,0.24467829224293444,1.5,0.03306,0.3206,2.202,3.651,2.8009999999999997,13309,HGELM,ASDEX,19860108,18566,1.392,NB,DN,SS,TI2,NONE,4.176,26290.0,1124.88755827035,15.459540833431852,0.04853208,1.468
0.0063485020381306816,0.2533634176818965,0.38668744634915897,3.022621057506776,1.649,1.044,0.23256519102486356,2.0,0.09954,0.3198,2.077,2.4979999999999998,0.3266,13310,OHM,ASDEX,19860108,18571,1.062,NONE,DN,SS,TI2,NONE,3.272,326600.0,616.582616673384,15.048050140306213,0.10337229,1.0385
0.006262058701560842,0.2486816599626564,0.41000397402406896,3.019355646041703,1.649,1.044,0.23256519102486356,2.0,0.09774,0.3203,2.078,2.52,0.3268,13311,OHM,ASDEX,19860108,18571,1.112,NONE,DN,SS,TI2,NONE,3.268,326800.0,600.483546501157,15.017208814047347,0.10155185999999998,1.039
0.006367706878580084,0.25928640130042135,0.3886361687148994,3.0232478972117764,1.649,1.044,0.23256519102486356,2.0,0.1074,0.3198,2.077,2.541,0.3097,13312,OHM,ASDEX,19860108,18571,1.162,NONE,DN,SS,TI2,NONE,3.273,309700.0,620.318704764414,15.045557557068822,0.11153489999999999,1.0385
,,,3.129086121147849,1.66,0.9984,0.2413253012048193,1.5,,0.3203,2.077,2.469,,13313,L,ASDEX,19860108,18571,1.324,NB,DN,SS,TI2,NONE,3.702,37400.0,,,,1.3846666666666667
0.007104511374739246,0.5287134949811443,0.1271237253311024,3.135921163408538,1.672,0.9866,0.2424043062200957,1.5,0.05265,0.32139999999999996,2.079,2.795,1.382,13314,H,ASDEX,19860108,18571,1.368,NB,DN,SS,TI2,NONE,3.834,0.0,1152.16418415886,15.617084322097757,0.07297290000000001,1.3860000000000001
0.007216828275296285,0.5909112676011458,0.12677600184122462,3.146510401296009,1.67,0.9835,0.2434730538922156,1.5,0.03549,0.32139999999999996,2.077,3.008,2.292,13315,HSELM,ASDEX,19860108,18571,1.382,NB,DN,SS,TI2,NONE,3.886,4150.0,1194.2197277184,15.616213623872131,0.04914182,1.3846666666666667
0.0072247501913811464,0.6295751667348705,0.13142429721702234,3.1735696396273307,1.666,0.9806,0.2447779111644658,1.5,0.03154,0.3203,2.077,3.179,2.7489999999999997,13316,HGELM,ASDEX,19860108,18571,1.398,NB,DN,SS,TI2,NONE,3.964,18390.0,1203.91787623493,15.596656096800253,0.04367238666666667,1.3846666666666667
0.005617001040933647,0.26860123835299843,0.5605790749919494,2.7311036437508593,1.669,1.047,0.22606351108448172,2.0,0.09597,0.38089999999999996,2.329,3.495,0.4438,13317,OHM,ASDEX,19860115,18773,0.882,NONE,SN,SS,TI2,NONE,2.94,443800.0,587.444194704938,14.8317175892569,0.111757065,1.1645
0.005675819271671604,0.27597163653115175,0.5421570372454955,2.734102816866884,1.669,1.047,0.22612342720191733,2.0,0.1052,0.38039999999999996,2.328,3.515,0.41569999999999996,13318,OHM,ASDEX,19860115,18773,0.932,NONE,SN,SS,TI2,NONE,2.943,415700.0,599.614160121189,14.84936964259359,0.1224528,1.164
0.005597344531498765,0.2724483093883431,0.5793959882888925,2.7282385992780025,1.669,1.047,0.22606351108448172,2.0,0.1043,0.3813,2.329,3.57,0.41419999999999996,13319,OHM,ASDEX,19860115,18773,0.982,NONE,SN,SS,TI2,NONE,2.936,414200.0,583.339905629604,14.814090270413182,0.12145735000000002,1.1645
,,,2.7608804839867753,1.677,1.025,0.229695885509839,1.5,,0.3826,2.329,3.513,,13320,L,ASDEX,19860115,18773,1.102,NB,SN,SS,TI2,NONE,3.064,219400.0,,,,1.5526666666666669
0.006312234325289309,0.579225119099233,0.21400969144650997,2.781746880241368,1.682,1.014,0.23156956004756243,1.5,0.06008,0.3828,2.329,4.2,1.589,13321,H,ASDEX,19860115,18773,1.142,NB,SN,SS,TI2,NONE,3.154,93690.0,1054.15356774052,15.324554179116376,0.09328421333333335,1.5526666666666669
0.006413225995330456,0.652060253082928,0.2174288893667851,2.792049960921255,1.679,1.012,0.23222156045265038,1.5,0.05636,0.3823,2.328,4.571,1.904,13322,HGELM,ASDEX,19860115,18773,1.168,NB,SN,SS,TI2,NONE,3.175,134200.0,1089.4549278159,15.315169807578997,0.08747071999999999,1.5519999999999998
0.006371853606453358,0.6925560806251065,0.2345129061463056,2.804596723773,1.68,1.009,0.23291666666666666,1.5,0.05452,0.3817,2.328,4.883,2.1,13323,HGELM,ASDEX,19860115,18773,1.194,NB,SN,SS,TI2,NONE,3.214,52480.0,1083.18087444274,15.276380376258079,0.08461503999999999,1.5519999999999998
0.006031703066638693,0.22248716137536959,0.41339980527563147,3.1280526898778964,1.649,1.044,0.22947240751970893,2.0,0.09871,0.3202,2.208,2.496,0.31839999999999996,13324,OHM,ASDEX,19860124,18929,0.978,NONE,SN,SS,TI2,NONE,3.382,318400.0,612.38609498611,15.041621255830968,0.10897584000000002,1.104
0.006055412007747744,0.2262161402234851,0.41224860982181555,3.1238026182883885,1.649,1.044,0.22947240751970893,2.0,0.1097,0.3202,2.205,2.518,0.2904,13325,OHM,ASDEX,19860124,18929,1.028,NONE,SN,SS,TI2,NONE,3.378,290400.0,615.533733177495,15.042360305778278,0.12094425000000002,1.1025
0.006087891740256955,0.22828615949047817,0.4020557205137189,3.1259707576460536,1.649,1.044,0.22947240751970893,2.0,0.09886,0.3202,2.207,2.514,0.32589999999999997,13326,OHM,ASDEX,19860124,18929,1.078,NONE,SN,SS,TI2,NONE,3.379,325900.0,623.283720376321,15.055667293279011,0.10909201,1.1035
,,,3.17610230240508,1.661,1.015,0.23437688139674892,1.5,,0.3213,2.205,2.543,,13327,L,ASDEX,19860124,18929,1.194,NB,SN,SS,TI2,NONE,3.606,130600.0,,,,1.47
0.006593834146807832,0.4599724725435828,0.168518828277182,3.2049938484467138,1.668,1.001,0.23657074340527579,1.5,0.04949,0.32139999999999996,2.205,2.9779999999999998,1.38,13328,H,ASDEX,19860124,18929,1.234,NB,SN,SS,TI2,NONE,3.759,8065.0,1058.25698733632,15.50035553830514,0.0727503,1.47
